"Run","NoBench_Bias","NoBench_Coverage","NoBench_Gelman_rho","NoBench_Gelman_log_kappa","NoBench_Gelman_S1","NoBench_Gelman_P1","NoBench_Runtime","Bench_Bias","Bench_Coverage","Bench_Gelman_rho","Bench_Gelman_log_kappa","Bench_Gelman_S1","Bench_Gelman_P1","Bench_Runtime","Diff_Bench_Pstar","Diff_NoBench_Pstar","Diff_Bench_NoBench"
301,-2.69700555555363,0.964444444444444,1.00014114737572,1.00068761236597,1.00054357181307,0.999880532704026,37.476,-2.81676388889005,0.964444444444444,1.00002321062158,1.00001163668652,1.00043068693375,1.00012272053567,96.478,1.10828055555508,1.11383333333328,1.46500833333359
302,-2.21421666666904,0.96,0.999858443755435,1.00294064421168,1.00087052617614,0.999736881640291,37.27,-2.26539166666575,0.964444444444444,1.00058676399172,1.00090644924397,1.00017409962489,1.0002880240394,95.694,1.07396944444475,1.00684999999708,1.36946388888591
303,-3.55091666666561,0.946666666666667,1.00090303560157,0.999788982699199,1.0005812336723,1.00083578323978,31.525,-3.59616944444446,0.955555555555556,1.00011801089486,1.00094586813826,1.00091226885973,1.00009611554936,80.762,1.1310472222222,1.04854444444251,1.48327499999864
304,-2.13469444444192,0.933333333333333,1.00064320378623,1.00006540450732,0.999766152535937,0.999959044874427,37.326,-2.07638611111161,0.942222222222222,1.00064870759547,0.999856562156841,1.00056171885385,1.0002530155788,96.445,1.10541388889149,1.12990555555462,1.54540277777949
305,-1.68859166666867,0.96,1.00139059348454,1.00012954458268,1.00049354112056,0.999873263003151,37.582,-1.65114999999885,0.951111111111111,1.00106797689144,1.00003408766598,1.0001885745293,0.999884045613105,95.577,1.12231111110873,1.17150277777565,1.42901944444118
306,-5.30188888888775,0.946666666666667,0.999883829030372,1.00030084688827,1.00055579616618,1.00035633492887,37.386,-5.29180833333266,0.942222222222222,1.00038754356436,1.00020418297256,1.00013418627908,1.00019078592729,96.704,1.13764722222203,1.04509999999909,1.38762500000077
307,3.36004444444592,0.942222222222222,1.00018175522973,1.00004545231978,1.00058290668773,1.00008120484793,37.689,3.45020277777834,0.955555555555556,1.00034649834385,0.999780061946211,1.00142635726609,1.00054383251326,95.156,1.1240472222207,1.0592611111101,1.47864722222315
308,-2.65069722222148,0.973333333333333,1.0000642572138,0.999802329006794,1.00083174505971,0.999846690471913,31.528,-2.62968888888911,0.96,1.00074281866099,1.00015288795206,0.999805701030104,1.00056954177451,80.5940000000001,1.10957777777802,1.14210833333392,1.53187499999903
309,3.86017777777633,0.924444444444444,1.00211009889487,1.00024482718631,1.00070288596413,0.999850659976343,36.879,4.05394166666589,0.924444444444444,1.00112072730817,1.00028437682624,1.0007931297504,1.00025910293621,96.27,1.06891944444619,1.21897222222095,1.40710277777625
310,5.96774166666686,0.946666666666667,1.00191645232547,1.00035614127742,0.999958913292112,1.00132223016563,37.331,5.70798333333456,0.951111111111111,1.00057266334435,1.00007492692034,1.00109831072424,0.999847824045411,95.432,1.13357222222023,1.12215277777578,1.55459722221931
311,1.1472694444441,0.946666666666667,1.0000453062517,1.00025324487724,1.00102024550858,0.999751309594795,37.483,1.11052222222384,0.951111111111111,1.00075621254228,0.999915000753859,0.999917423790849,1.00095539552398,96.482,1.20497777777836,1.15072500000238,1.55189722222103
312,0.656458333334824,0.946666666666667,1.00018228560804,0.999904147831716,1.00057492536674,1.00005882504149,37.19,0.490361111111604,0.951111111111111,1.0009129949561,1.0003353819977,1.00108558876534,1.00039305419338,95.323,1.04806666666419,1.05420277777577,1.39696388888552
313,3.50786111111126,0.96,0.999915091949942,0.999862650981351,1.00006248923567,1.00043727973835,31.418,3.32771111111322,0.951111111111111,0.999869923290002,1.00013048547298,1.00011559474282,0.999872174107137,80.798,1.1317444444447,1.02590000000224,1.43443333333394
314,12.2247694444416,0.942222222222222,1.00018270138136,1.00075648977471,0.999902960079879,1.00061289996135,37.326,12.1042444444454,0.928888888888889,1.00057451825821,0.999724141256458,0.999881535828981,1.00007072835037,96.691,1.09609444444441,0.965880555557596,1.46892499999856
315,-4.77163333333252,0.955555555555556,1.0010359663734,1.00005572920793,1.00064010154847,1.00077372412297,37.499,-4.85171666666703,0.951111111111111,0.999798606802429,1.00032622954754,1.00140798026984,0.999993558379485,95.254,0.987683333334864,1.16865555555532,1.46981666666733
316,-2.37211388888981,0.968888888888889,1.00166913902265,1.00013650191669,1.00030649108916,1.00022566578641,37.752,-2.32909166666775,0.964444444444444,1.00068718965915,1.00019864854151,0.999999332541537,0.999859594911059,96.731,1.14870277777667,1.08894166666682,1.47988888888443
317,-0.6914777777751,0.96,1.00013323473947,0.999944273955154,1.0001889714195,1.00016255061182,37.285,-0.616774999999441,0.955555555555556,1.00116151815951,1.00012616833068,1.00096469857775,1.00050508598527,95.212,1.10294166666399,1.09386111111256,1.39388611111231
318,-2.85645555555566,0.955555555555556,1.00126808499392,1.00006729589507,1.00042769311458,1.00091244859269,32.94,-3.06098055555627,0.946666666666667,1.00254523771382,1.00160636983351,1.00059735501242,0.999773380922114,80.822,1.20658611111112,0.971177777777622,1.461636111112
319,6.51225000000009,0.955555555555556,0.999957413487456,1.00123155905846,1.00120728142555,0.999802975917751,37.337,6.53379999999933,0.96,1.00072958074818,0.999996486920227,1.0001100225752,0.99994029219117,96.291,1.08862777777799,1.059694444445,1.54742222222299
320,3.07285833333198,0.933333333333333,0.999832746439353,1.00068619882249,0.999847156450433,1.00015929764257,37.639,3.00990000000159,0.924444444444444,0.999875681820966,1.00065011400103,0.99994007235059,0.9997953851696,95.365,1.00918333333282,1.17485833333407,1.47791388888964
321,-4.02729444444359,0.942222222222222,1.00046698325248,1.00063439431843,0.999898442420228,1.00040665463107,37.421,-4.03374722222297,0.933333333333333,1.00023037648423,1.00116174935679,1.00009393067042,0.999818360195201,96.623,1.13210833333422,1.06493333333292,1.42903055555299
322,-2.87301666666704,0.955555555555556,1.00041073560978,1.00012778664956,1.00029700054988,1.00014983795833,37.906,-2.91804166666787,0.951111111111111,1.0010885728551,1.0002298485776,1.00044774251625,0.999876777587181,95.412,1.02066944444406,1.02243333333339,1.40302499999935
323,-4.72090555555512,0.933333333333333,1.00023370777071,1.0011823092027,1.00101721848984,1.00000843317953,31.48,-4.60645277777704,0.942222222222222,1.00037246236078,0.999951827896765,1.00162802342603,1.00024579058017,80.821,1.03731944444446,1.07304999999938,1.3893083333358
324,-0.0429166666652264,0.937777777777778,1.00052933922323,1.00042066973485,0.999896400956868,1.00032631773339,37.131,0.152011111112498,0.937777777777778,1.00022722879958,1.00065237703689,1.00055786767936,1.00008751376379,96.563,0.96272777778221,1.15292222222172,1.36037222222398
325,0.684986111112202,0.955555555555556,1.00064676525316,0.99978252894482,1.00111416894722,1.00070484233162,37.26,0.725361111112317,0.951111111111111,1.00003466389527,1.00056906392792,1.00059360002893,0.999988591193276,95.723,1.14059444444466,1.04751388888814,1.52868611111442
326,-2.68071666666672,0.951111111111111,1.00291867831671,1.00009966080953,1.00084927570931,1.00001498813743,37.522,-2.53177222222297,0.955555555555556,1.00087326569157,1.00012294974224,1.00213601280732,0.999917640185866,96.709,1.10914444444155,1.1566111111131,1.42230555555513
327,-0.598216666669055,0.96,1.00114386189445,1.00033443728912,1.00050936103999,1.00117004625928,37.456,-0.625069444443559,0.964444444444444,1.00002898077378,0.999820024840349,1.00290890311882,1.00169899777618,95.4,1.04384166666677,1.02890000000223,1.37130833333201
328,3.89770555555391,0.924444444444444,1.00114652897697,1.0008013533921,1.00010527652485,1.00032714926174,37.443,3.8532861111115,0.937777777777778,0.999989182119279,1.00012535633277,1.00077887724757,1.00062742865296,96.782,1.11318611111253,1.13414444444327,1.47111944444434
329,1.32844166666691,0.928888888888889,1.00015233599621,1.00018341551006,1.00101882613083,0.999857921876147,37.193,1.55811111111264,0.928888888888889,1.0002780548001,1.00005423095553,1.00015900899668,0.999964911413219,95.24,1.06162222222058,1.10155277777774,1.48362499999874
330,2.0117194444446,0.951111111111111,1.00027901824646,1.00082302144538,1.00060174249776,1.00103815228324,31.099,1.69839166666677,0.951111111111111,1.00250658285916,1.00076260479757,1.00110897453169,1.00004618492191,80.609,1.0797583333346,1.06684722222198,1.3985888888888
331,1.37592777777609,0.964444444444444,1.00016878900776,1.00015628822859,0.999962693592931,1.0002094507627,37.537,1.43323888888773,0.964444444444444,1.00165762786167,1.000601202201,1.00059756984064,1.00025433624472,96.753,1.04585555555639,1.01761111111238,1.40458333333343
332,-2.92983055555446,0.906666666666667,1.00014149411888,1.00057913489214,0.999761505217275,1.00026211953156,37.313,-2.91523055555587,0.933333333333333,1.00154155105259,1.00020208682213,1.00004277769794,1.00012652925677,95.426,1.07588055555696,1.16663055555696,1.55132222222529
333,-3.00126111111247,0.96,1.00069674117942,1.00059141088127,1.00074211654341,1.00107182612178,37.458,-2.90321111111041,0.955555555555556,0.999821740457288,0.999887017786981,1.00004916887529,0.999864785390107,96.502,1.08455555555749,1.09011111111098,1.30178333333678
334,-1.73171388889002,0.964444444444444,1.00119487609707,1.0000213695541,1.00110436897492,1.00006579420506,37.173,-1.57230555555568,0.964444444444444,1.00167697350609,1.00074087502454,1.00112148768035,1.00309748508937,95.299,1.0821055555579,1.14235277777824,1.46996944444775
335,-2.82113055555594,0.964444444444444,1.00032047298539,1.00032522602631,1.00020952086264,1.00089501353988,31.091,-2.73968055555331,0.964444444444444,1.00492631230457,1.00035593901413,1.00066381111223,1.00039506196418,80.591,1.03203055555601,1.13495833333295,1.33769444444676
336,0.744319444445721,0.982222222222222,1.00149157638672,1.00023819636598,1.00064615938252,1.00084015875342,37.361,0.880036111112201,0.977777777777778,1.0023117408214,1.00051934136979,1.00119959902263,0.99999541897392,96.495,0.955358333331581,1.01939722222191,1.41640000000068
337,-0.58913611111093,0.96,0.999900431499789,0.999913367301957,1.00083669640884,1.00071023922404,37.278,-0.493108333332564,0.96,1.00162630480829,1.00095095706107,1.00116781965398,1.00030223428099,95.432,1.12884166666424,1.14355277777899,1.58850555555513
338,-0.326166666667745,0.924444444444444,1.00188328978199,0.99992908237601,1.00036023350326,1.00041310506616,37.315,-0.403758333334363,0.928888888888889,1.00009717375736,1.00028733867379,0.999849346704372,1.00024824775738,96.506,1.06988055555428,1.03063888889154,1.42610277777901
339,6.42248333333239,0.942222222222222,0.999984509570994,0.999949260559421,1.00182694150491,1.0006401461412,37.431,6.41213611111188,0.933333333333333,1.00025264592847,1.00031361347122,1.00101073754926,1.00036141083765,95.522,1.068408333333,1.01826111111142,1.44214166666641
340,2.35472777778077,0.96,1.00047829015887,1.00097594548793,1.00064110994004,1.00050956461965,31.159,2.33996666666446,0.96,1.00184129403136,1.00108870418223,1.00147836281024,1.00000793237929,80.429,1.08405000000191,1.01178888889122,1.32926666666938
341,4.06261388888952,0.951111111111111,0.999969959240009,1.00008480423352,0.999885673878877,1.00008416443374,37.324,4.20509444444296,0.951111111111111,0.999840993179896,1.00079977713408,0.999979563552942,1.00014246580656,96.708,1.0651611111105,1.10250277778094,1.44450833333473
342,-2.49453611111068,0.937777777777778,1.00211357938892,1.00068741955944,1.00004397268865,0.999846650999805,37.359,-2.56601666666677,0.928888888888889,1.00022113902112,1.00033009627445,0.999848521193653,0.999733638962257,95.626,1.12180555555492,1.06738055555479,1.4158361111109
343,-3.26346388888908,0.933333333333333,1.00056147853999,1.00069415683523,1.0000986959346,1.00052559248234,37.486,-3.11078888888916,0.942222222222222,1.00032579132567,1.00088068382097,1.00047055832645,1.00006461336106,96.631,1.05294444444452,0.997336111110168,1.32225277777686
344,0.158647222226667,0.96,0.999981661380793,1.00049606856976,1.00020061707673,1.00049876110099,37.37,-0.126788888888,0.96,1.00053177839728,1.00055236793786,1.00088796440273,0.999966162665213,95.778,1.11168333333046,1.07056944444119,1.43493055555733
345,2.6202277777781,0.951111111111111,1.0013251739119,1.00010606575567,1.0010534681198,1.00034767105985,31.252,2.63728611111254,0.951111111111111,1.00053031337756,1.00009634190255,1.00000126592421,1.00006362999582,80.823,0.972825000001786,1.08540555555616,1.4040972222235
346,-3.48049444444475,0.942222222222222,0.999875603134876,1.00169046412786,0.999976819445026,1.00012027846263,36.733,-3.4510833333358,0.942222222222222,1.00044091885707,1.00078124219707,1.00302132483525,1.00059235076615,96.576,1.08302222222197,1.00188333333433,1.45998888889103
347,4.84154722222244,0.942222222222222,1.00019929625769,1.00019600578201,1.00070946173804,1.00000140655296,37.677,4.85541388889125,0.946666666666667,0.999953809543065,1.00003164481248,0.999832771540739,1.0000766809184,95.354,1.14803055555585,1.05444166666531,1.44521666666479
348,-8.08525277777706,0.951111111111111,1.00000895500142,0.999995229966148,1.00149226194875,1.00088036907593,37.518,-8.12003055555563,0.96,1.00011827765164,1.00087143726301,1.00054141048235,0.999957079524969,96.81,1.2177361111092,1.05938611110928,1.50120555555707
349,-2.00810277777743,0.968888888888889,1.00114499290375,1.00009176862216,1.00015734530977,0.999836806930737,37.223,-1.94512500000171,0.968888888888889,1.00041811387781,1.00071288887008,1.00035270160805,0.999796252733003,95.513,1.04224722222241,1.0637027777792,1.51045000000105
350,-1.56043611111188,0.946666666666667,0.999896846076893,1.001335321408,1.00078996345371,1.00099040724836,31.41,-1.76483888888976,0.933333333333333,1.00057687660174,1.00023439410666,1.00192483619473,1.00037021644688,80.956,1.07266666666419,1.00078055555547,1.41514722222109
